Franklin High,Gr.9,7,15,9,6,1,0,442
Franklin High,Gr.10,7,16,12,9,1,0,359
Franklin High,Gr.11,8,22,7,7,2,0,370
Franklin High,Gr.12,1,13,7,7,1,1,367
Franklin High,SP,***,***,***,***,***,***,***
Elm Street School,Gr.3,4,1,14,10,0,0,115
Elm Street School,Gr.4,1,2,28,20,0,0,120
Elm Street School,Gr.5,6,3,24,20,1,0,140
Helen Mae Sauter Elementary,Gr.1,1,2,9,6,0,1,73
Helen Mae Sauter Elementary,Gr.2,2,1,13,11,0,0,84
Helen Mae Sauter Elementary,Gr.3,1,2,12,7,0,0,46
Waterford Street,K,7,0,25,22,1,0,149
Waterford Street,PK,3,0,6,3,0,0,63
Waterford Street,Gr.1,6,0,23,6,0,0,73
Waterford Street,Gr.2,6,0,22,10,0,0,71
Gardner Middle School,Gr.6,2,2,22,9,0,0,140
Gardner Middle School,Gr.7,10,4,26,9,0,0,164
Gardner Middle School,Gr.8,3,6,28,8,0,0,134
Gardner High,Gr.9,5,2,17,9,0,0,124
Gardner High,Gr.10,8,2,17,2,0,0,113
Gardner High,Gr.11,1,3,9,3,2,2,105
Gardner High,Gr.12,6,3,13,4,0,0,96
Gardner High,SP,0,0,0,0,0,0,6
Gardner Academy for Learning and Technology,Gr.9,0,1,0,0,0,0,13
Gardner Academy for Learning and Technology,Gr.10,0,0,0,0,1,0,24
Gardner Academy for Learning and Technology,Gr.11,0,0,1,0,0,0,22
Gardner Academy for Learning and Technology,Gr.12,0,0,1,0,0,0,15
Perley Elementary,K,1,1,2,0,0,0,82
Perley Elementary,PK,0,4,2,1,0,0,83
Perley Elementary,Gr.1,0,0,2,2,0,1,113
Penn Brook,Gr.2,1,2,1,0,0,1,89
Penn Brook,Gr.3,0,1,2,0,0,0,93
Penn Brook,Gr.4,1,2,2,2,0,0,100
Penn Brook,Gr.5,1,1,1,1,0,0,108
Georgetown Middle School,Gr.6,0,2,0,1,0,0,113
Georgetown Middle School,Gr.7,0,0,2,4,0,0,121
Georgetown Middle School,Gr.8,0,1,0,1,0,0,110
Georgetown High School,Gr.9,3,2,1,2,0,0,105
Georgetown High School,Gr.10,0,0,2,2,0,0,94
Georgetown High School,Gr.11,0,1,2,1,0,0,96
Georgetown High School,Gr.12,0,1,1,0,0,0,91
Beeman Memorial,K,0,2,9,1,1,0,46
Beeman Memorial,Gr.1,1,1,10,3,1,0,49
Beeman Memorial,Gr.2,1,2,4,1,0,0,44
Beeman Memorial,Gr.3,2,4,6,2,0,0,41
Beeman Memorial,Gr.4,1,1,5,7,0,0,39
Beeman Memorial,Gr.5,1,1,3,3,0,0,50
East Gloucester Elementary,K,0,0,4,1,0,0,37
East Gloucester Elementary,Gr.1,0,0,3,3,0,0,34
East Gloucester Elementary,Gr.2,0,0,1,0,0,0,36
East Gloucester Elementary,Gr.3,1,0,1,1,0,0,42
East Gloucester Elementary,Gr.4,0,0,2,2,0,0,45
East Gloucester Elementary,Gr.5,1,0,4,0,0,0,42
Milton L Fuller Elementary,PK,1,1,1,1,1,3,80
Plum Cove School,K,0,1,0,0,0,1,33
Plum Cove School,Gr.1,0,0,1,0,0,0,36
Plum Cove School,Gr.2,1,0,0,1,2,0,33
Plum Cove School,Gr.3,0,0,1,0,0,0,33
Plum Cove School,Gr.4,1,1,0,1,0,0,28
Plum Cove School,Gr.5,0,0,1,0,0,0,46
Veterans Memorial,K,0,0,5,0,0,0,27
Veterans Memorial,Gr.1,0,0,4,1,0,1,33
Veterans Memorial,Gr.2,0,0,3,0,0,0,25
Veterans Memorial,Gr.3,1,0,1,0,0,0,43
Veterans Memorial,Gr.4,1,2,8,1,0,0,33
Veterans Memorial,Gr.5,0,1,6,1,0,0,25
West Parish,K,0,1,6,1,0,0,49
West Parish,Gr.1,0,1,0,2,1,0,39
West Parish,Gr.2,0,1,0,0,1,0,43
West Parish,Gr.3,3,0,4,0,0,0,55
West Parish,Gr.4,2,0,2,1,2,0,42
West Parish,Gr.5,0,0,7,0,0,0,56
Ralph B O'Maley Middle,Gr.6,0,0,20,3,2,2,161
Ralph B O'Maley Middle,Gr.7,3,4,15,7,0,3,171
Ralph B O'Maley Middle,Gr.8,2,5,10,3,2,1,215
Gloucester High,Gr.9,2,3,22,4,0,5,205
Gloucester High,Gr.10,5,4,11,2,0,0,192
Gloucester High,Gr.11,2,4,11,1,1,0,185
Gloucester High,Gr.12,5,4,8,0,1,0,205
Cuttyhunk Elementary,Gr.4,***,***,***,***,***,***,***
Cuttyhunk Elementary,Gr.5,***,***,***,***,***,***,***
South Grafton Elementary,K,0,24,6,2,0,0,93
South Grafton Elementary,PK,0,11,3,5,0,0,36
South Grafton Elementary,Gr.1,0,24,8,1,0,0,95
North Grafton Elementary,K,0,8,6,6,0,0,101
North Grafton Elementary,PK,0,4,3,1,0,0,44
North Grafton Elementary,Gr.1,2,4,4,4,1,0,91
North Street Elementary School,Gr.2,1,10,4,5,0,0,92
North Street Elementary School,Gr.3,0,7,4,3,1,2,84
North Street Elementary School,Gr.4,1,9,2,2,0,0,104
North Street Elementary School,Gr.5,2,13,4,4,0,0,93
North Street Elementary School,Gr.6,3,4,4,1,0,0,88
Millbury Street Elementary School,Gr.2,2,16,11,8,0,0,121
Millbury Street Elementary School,Gr.3,3,24,7,5,0,0,96
Millbury Street Elementary School,Gr.4,1,25,2,6,0,0,111
Millbury Street Elementary School,Gr.5,1,26,7,4,0,0,123
Millbury Street Elementary School,Gr.6,1,21,4,9,0,0,79
Grafton Middle,Gr.7,0,33,12,3,0,0,203
Grafton Middle,Gr.8,6,32,6,7,0,0,196
Grafton High School,Gr.9,0,17,6,4,0,0,185
Grafton High School,Gr.10,3,9,11,4,0,0,170
Grafton High School,Gr.11,4,11,6,5,1,0,189
Grafton High School,Gr.12,3,7,6,5,1,0,140
Grafton High School,SP,0,1,0,0,0,0,15
East Meadow,Gr.4,0,0,4,1,0,0,58
East Meadow,Gr.5,0,0,3,0,0,0,76
East Meadow,Gr.6,1,3,5,0,0,0,52
West Street,K,0,0,1,1,1,0,46
West Street,PK,0,0,3,1,0,0,18
West Street,Gr.1,0,2,4,2,0,0,40
West Street,Gr.2,0,1,4,0,0,0,49
West Street,Gr.3,0,1,5,1,0,0,62
Granby Jr Sr High School,Gr.7,0,3,3,1,0,0,60
Granby Jr Sr High School,Gr.8,1,2,2,4,0,0,64
Granby Jr Sr High School,Gr.9,0,2,3,0,0,0,58
Granby Jr Sr High School,Gr.10,2,3,2,3,0,0,72
Granby Jr Sr High School,Gr.11,0,0,0,0,0,0,75
Granby Jr Sr High School,Gr.12,2,0,1,1,0,0,73
The Academy of Early Learning at North Parish,PK,0,0,10,0,0,0,95
Federal Street School,K,0,0,7,0,0,0,47
Federal Street School,Gr.1,0,0,1,0,0,0,57
Federal Street School,Gr.2,1,0,2,0,0,0,46
Federal Street School,Gr.3,0,2,3,1,0,0,39
Discovery School at Four Corners,K,0,0,6,0,0,0,40
Discovery School at Four Corners,Gr.1,1,0,1,0,0,0,52
Discovery School at Four Corners,Gr.2,0,0,6,0,0,0,42
Discovery School at Four Corners,Gr.3,0,0,4,0,0,0,55
Green River,Gr.4,***,***,***,***,***,***,***
Green River,Gr.5,***,***,***,***,***,***,***
Green River,Gr.6,***,***,***,***,***,***,***
Green River,Gr.7,***,***,***,***,***,***,***
Newton School,K,1,0,15,0,0,0,38
Newton School,Gr.1,0,0,14,0,0,0,47
Newton School,Gr.2,1,1,9,0,0,0,44
Newton School,Gr.3,1,2,7,0,0,0,40
Greenfield Middle,Gr.4,1,1,27,2,0,0,113
Greenfield Middle,Gr.5,5,3,27,3,0,0,109
Greenfield Middle,Gr.6,1,6,23,8,0,0,79
Greenfield Middle,Gr.7,2,2,18,5,0,0,71
Greenfield High,Gr.8,2,3,22,3,1,0,89
Greenfield High,Gr.9,1,2,20,1,0,0,68
Greenfield High,Gr.10,5,3,17,1,0,0,82
Greenfield High,Gr.11,3,3,13,3,0,0,63
Greenfield High,Gr.12,3,0,7,4,0,0,73
Greenfield High,SP,0,0,0,1,0,0,5
Hadley Elementary,K,1,0,4,0,0,1,24
Hadley Elementary,PK,1,0,3,2,0,1,31
Hadley Elementary,Gr.1,0,1,3,1,0,1,37
Hadley Elementary,Gr.2,0,0,6,1,0,0,33
Hadley Elementary,Gr.3,2,1,3,4,0,3,42
Hadley Elementary,Gr.4,0,1,0,1,1,4,35
Hadley Elementary,Gr.5,2,0,2,3,1,1,35
Hadley Elementary,Gr.6,0,0,3,2,0,0,44
Hopkins Academy,Gr.7,0,3,3,0,0,1,35
Hopkins Academy,Gr.8,4,1,7,1,0,1,43
Hopkins Academy,Gr.9,0,1,1,2,0,0,33
Hopkins Academy,Gr.10,3,1,1,2,0,1,38
Hopkins Academy,Gr.11,0,3,5,2,0,0,46
Hopkins Academy,Gr.12,2,1,1,1,0,0,35
Hopkins Academy,SP,***,***,***,***,***,***,***
Halifax Elementary,K,2,0,0,1,1,0,73
Halifax Elementary,Gr.1,1,0,1,0,1,1,76
Halifax Elementary,Gr.2,0,0,0,1,0,0,85
Halifax Elementary,Gr.3,1,2,1,1,0,0,64
Halifax Elementary,Gr.4,0,0,0,0,0,1,87
Halifax Elementary,Gr.5,0,1,0,1,0,0,68
Halifax Elementary,Gr.6,2,3,0,1,0,0,90
Hancock Elementary,K,***,***,***,***,***,***,***
Hancock Elementary,PK,0,0,0,0,0,0,10
Hancock Elementary,Gr.1,***,***,***,***,***,***,***
Hancock Elementary,Gr.2,0,0,0,0,0,0,6
Hancock Elementary,Gr.3,***,***,***,***,***,***,***
Hancock Elementary,Gr.4,***,***,***,***,***,***,***
Hancock Elementary,Gr.5,***,***,***,***,***,***,***
Hancock Elementary,Gr.6,0,0,0,0,0,0,6
Cedar Elementary,K,1,1,1,0,0,0,62
Cedar Elementary,PK,0,0,1,1,0,0,49
Cedar Elementary,Gr.1,1,2,1,0,0,0,61
Cedar Elementary,Gr.2,3,3,2,0,0,0,73
Cedar Elementary,Gr.3,3,2,1,0,0,0,84
Cedar Elementary,Gr.4,0,2,0,0,0,0,63
Center Elementary,K,0,2,1,2,0,0,107
Center Elementary,Gr.1,0,0,2,0,0,0,99
Center Elementary,Gr.2,0,0,4,3,0,0,101
Sylvester,Gr.3,0,4,2,1,0,0,124
Sylvester,Gr.4,0,2,2,0,0,0,99
Hanover Middle,Gr.5,1,4,3,0,0,0,204
Hanover Middle,Gr.6,1,7,5,0,0,0,218
Hanover Middle,Gr.7,1,3,2,0,0,0,192
Hanover Middle,Gr.8,1,5,2,0,0,0,227
Hanover High,Gr.9,1,2,2,1,0,0,185
Hanover High,Gr.10,1,3,1,2,0,0,193
Hanover High,Gr.11,4,0,3,0,0,0,196
Hanover High,Gr.12,1,2,4,0,0,0,186
Hanover High,SP,***,***,***,***,***,***,***
Hildreth Elementary School,K,0,6,2,0,0,0,43
Hildreth Elementary School,PK,2,2,0,0,0,0,4
Hildreth Elementary School,Gr.1,1,6,1,5,0,0,52
Hildreth Elementary School,Gr.2,2,7,6,2,0,0,55
Hildreth Elementary School,Gr.3,0,10,4,3,0,0,60
Hildreth Elementary School,Gr.4,4,10,1,5,0,0,51
Hildreth Elementary School,Gr.5,2,9,4,1,0,1,72
Bromfield,Gr.6,3,11,3,2,0,0,80
Bromfield,Gr.7,1,9,4,2,0,0,78
Bromfield,Gr.8,4,12,3,1,0,0,83
Bromfield,Gr.9,2,12,1,3,0,0,84
Bromfield,Gr.10,0,12,1,1,0,0,89
Bromfield,Gr.11,0,6,1,0,0,0,92
Bromfield,Gr.12,0,8,1,4,0,1,96
Hatfield Elementary,K,0,0,3,0,0,0,28
Hatfield Elementary,PK,0,0,0,0,0,0,17
Hatfield Elementary,Gr.1,0,0,2,0,0,0,34
Hatfield Elementary,Gr.2,0,0,0,0,0,0,36
Hatfield Elementary,Gr.3,0,0,0,0,0,0,30
Hatfield Elementary,Gr.4,0,0,4,0,0,0,31
Hatfield Elementary,Gr.5,0,1,0,2,0,0,40
Hatfield Elementary,Gr.6,0,0,0,0,0,0,34
Smith Academy,Gr.7,0,0,1,2,0,0,28
Smith Academy,Gr.8,0,2,1,0,0,0,35
Smith Academy,Gr.9,1,0,1,2,0,0,28
Smith Academy,Gr.10,0,0,3,1,0,0,22
Smith Academy,Gr.11,1,1,0,1,0,0,28
Smith Academy,Gr.12,0,0,0,1,0,0,40
Bartlett Kindergarten Center,K,3,2,54,6,0,0,61
Bartlett Kindergarten Center,Gr.1,***,***,***,***,***,***,***
Bradford Elementary,K,0,0,4,1,0,0,43
Bradford Elementary,Gr.1,3,1,29,0,0,0,43
Bradford Elementary,Gr.2,0,3,6,1,0,0,58
Bradford Elementary,Gr.3,7,3,19,1,0,0,126
Bradford Elementary,Gr.4,2,4,17,2,0,0,107
Bradford Elementary,Gr.5,6,1,21,0,0,1,98
Crowell,K,2,1,38,1,0,0,57
Golden Hill,K,3,0,29,3,0,0,29
Golden Hill,Gr.1,3,4,40,5,1,0,55
Golden Hill,Gr.2,7,2,22,1,2,0,83
Golden Hill,Gr.3,7,3,48,1,1,0,64
Golden Hill,Gr.4,1,3,36,2,0,0,56
Greenleaf,K,3,2,19,2,1,0,50
Greenleaf,Gr.1,4,1,24,0,1,0,61
Greenleaf,Gr.2,8,3,8,0,0,1,60
Haverhill Alternative School,Gr.6,***,***,***,***,***,***,***
Haverhill Alternative School,Gr.7,1,0,2,0,0,0,3
Haverhill Alternative School,Gr.8,2,0,2,0,0,0,5
Haverhill Alternative School,Gr.9,***,***,***,***,***,***,***
Haverhill Alternative School,Gr.10,0,0,2,0,0,0,6
Haverhill Alternative School,Gr.11,2,0,4,0,0,0,5
Haverhill Alternative School,Gr.12,***,***,***,***,***,***,***
Caleb Dustin Hunking,Gr.6,6,3,20,0,0,0,110
Caleb Dustin Hunking,Gr.7,4,1,15,0,0,0,109
Caleb Dustin Hunking,Gr.8,9,2,17,0,0,1,109
Moody,PK,4,3,55,7,1,0,110
Dr Paul Nettle,Gr.5,5,1,30,0,0,0,69
Dr Paul Nettle,Gr.6,2,2,46,0,0,0,88
Dr Paul Nettle,Gr.7,6,1,44,1,0,0,82
Dr Paul Nettle,Gr.8,3,0,42,0,0,0,70
Pentucket Lake Elementary,K,4,1,10,1,0,0,28
Pentucket Lake Elementary,Gr.1,7,5,30,1,0,1,44
Pentucket Lake Elementary,Gr.2,4,3,16,2,0,1,68
Pentucket Lake Elementary,Gr.3,5,1,35,2,0,1,78
Pentucket Lake Elementary,Gr.4,3,2,31,0,0,1,80
TEACH,Gr.2,***,***,***,***,***,***,***
TEACH,Gr.4,***,***,***,***,***,***,***
TEACH,Gr.5,***,***,***,***,***,***,***
TEACH,Gr.6,***,***,***,***,***,***,***
TEACH,Gr.7,***,***,***,***,***,***,***
TEACH,Gr.8,***,***,***,***,***,***,***
TEACH,Gr.9,***,***,***,***,***,***,***
TEACH,Gr.10,***,***,***,***,***,***,***
TEACH,Gr.11,0,0,1,0,0,0,5
TEACH,Gr.12,0,1,4,0,0,0,6
TEACH,SP,***,***,***,***,***,***,***
Tilton,K,1,2,25,1,0,0,33
Tilton,Gr.1,3,3,78,4,0,0,55
Tilton,Gr.2,6,2,33,2,0,0,85
Tilton,Gr.3,5,1,47,0,0,0,53
Tilton,Gr.4,3,3,56,1,1,2,36
Walnut Square,K,0,1,5,1,0,0,31
Walnut Square,Gr.1,1,1,11,2,0,0,34
Walnut Square,Gr.2,0,1,3,0,0,1,51
John G Whittier,Gr.5,5,3,28,0,0,1,94
John G Whittier,Gr.6,1,1,29,0,0,0,97
John G Whittier,Gr.7,5,1,34,3,1,0,79
John G Whittier,Gr.8,5,3,19,2,0,0,88
Consentino Middle School,K,1,0,7,1,0,0,10
Consentino Middle School,Gr.1,1,0,21,1,1,0,25
Consentino Middle School,Gr.2,2,1,5,0,1,0,32
Consentino Middle School,Gr.3,2,0,27,0,0,0,23
Consentino Middle School,Gr.4,0,0,19,0,0,0,13
Consentino Middle School,Gr.5,4,2,74,2,0,0,65
Consentino Middle School,Gr.6,8,1,62,2,1,0,140
Consentino Middle School,Gr.7,9,5,81,1,1,0,131
Consentino Middle School,Gr.8,5,6,90,1,0,0,118
Haverhill High,Gr.9,10,6,110,3,0,0,314
Haverhill High,Gr.10,18,10,171,1,0,0,329
Haverhill High,Gr.11,10,9,113,4,1,0,311
Haverhill High,Gr.12,15,5,103,3,0,0,263
Haverhill High,SP,2,1,2,1,0,0,16
East Elementary School,K,0,0,0,2,0,0,54
East Elementary School,PK,0,0,1,0,0,0,69
East Elementary School,Gr.1,0,0,0,1,0,0,88
East Elementary School,Gr.2,0,3,1,2,0,0,77
East Elementary School,Gr.3,0,0,1,5,0,0,84
East Elementary School,Gr.4,0,5,0,2,0,0,89
East Elementary School,Gr.5,0,2,1,4,0,0,104
Wm L Foster Elementary,K,0,0,2,2,0,0,45
Wm L Foster Elementary,Gr.1,1,4,3,3,0,0,80
Wm L Foster Elementary,Gr.2,0,1,1,1,0,0,71
Wm L Foster Elementary,Gr.3,3,1,2,0,0,0,76
Wm L Foster Elementary,Gr.4,1,3,2,6,0,0,71
Wm L Foster Elementary,Gr.5,1,1,0,5,0,0,89
Plymouth River,K,0,0,5,1,0,0,57
Plymouth River,Gr.1,0,1,4,2,0,0,81
Plymouth River,Gr.2,1,2,1,2,0,0,58
Plymouth River,Gr.3,0,1,2,4,0,0,84
Plymouth River,Gr.4,0,4,4,2,0,0,68
Plymouth River,Gr.5,2,3,3,1,0,1,71
South Elementary,K,0,2,0,2,0,0,73
South Elementary,Gr.1,1,2,1,1,0,0,83
South Elementary,Gr.2,0,3,3,7,0,0,76
South Elementary,Gr.3,2,0,3,2,0,0,74
South Elementary,Gr.4,1,2,0,1,0,0,97
South Elementary,Gr.5,0,1,4,1,0,0,88
Hingham Middle School,Gr.6,5,9,3,5,0,0,366
Hingham Middle School,Gr.7,1,8,14,9,0,0,303
Hingham Middle School,Gr.8,4,3,4,5,0,0,283
Hingham High,Gr.9,4,12,8,9,0,0,304
Hingham High,Gr.10,2,2,6,12,0,0,282
Hingham High,Gr.11,4,3,8,6,0,0,257
Hingham High,Gr.12,1,2,6,3,0,0,269
Hingham High,SP,***,***,***,***,***,***,***
John F Kennedy,K,10,1,15,4,0,0,49
John F Kennedy,PK,4,4,2,3,0,1,45
John F Kennedy,Gr.1,11,4,12,11,0,0,67
John F Kennedy,Gr.2,11,3,9,8,0,0,45
John F Kennedy,Gr.3,19,3,9,8,0,0,68
South,Gr.4,17,3,10,5,0,0,51
South,Gr.5,16,4,10,8,0,0,77
South,Gr.6,11,5,11,3,0,0,69
Holbrook Jr Sr High,Gr.7,21,3,5,8,1,0,66
Holbrook Jr Sr High,Gr.8,15,4,8,2,1,0,59
Holbrook Jr Sr High,Gr.9,23,3,7,6,0,0,36
Holbrook Jr Sr High,Gr.10,15,5,3,5,0,0,30
Holbrook Jr Sr High,Gr.11,18,4,5,4,0,0,46
Holbrook Jr Sr High,Gr.12,11,7,8,3,0,1,35
Holbrook Jr Sr High,SP,***,***,***,***,***,***,***
Holland Elementary,K,2,0,1,0,1,0,24
Holland Elementary,PK,0,0,0,0,0,0,37
Holland Elementary,Gr.1,0,1,0,0,0,0,16
Holland Elementary,Gr.2,0,0,0,0,0,0,27
Holland Elementary,Gr.3,2,0,0,1,0,0,28
Holland Elementary,Gr.4,1,1,0,0,0,0,31
Holland Elementary,Gr.5,0,0,1,0,0,0,28
Holland Elementary,Gr.6,1,1,0,1,0,0,32
Miller School,Gr.3,2,9,13,2,0,0,194
Miller School,Gr.4,2,11,13,6,1,0,166
Miller School,Gr.5,1,13,9,3,0,0,205
Placentino Elementary,K,2,21,10,9,0,0,152
Placentino Elementary,PK,0,7,6,1,0,0,67
Placentino Elementary,Gr.1,2,12,15,4,1,0,171
Placentino Elementary,Gr.2,0,7,12,8,0,0,183
Robert H. Adams Middle School,Gr.6,1,14,5,5,2,0,199
Robert H. Adams Middle School,Gr.7,1,14,4,8,0,0,216
Robert H. Adams Middle School,Gr.8,1,10,9,6,0,0,189
Holliston High,Gr.9,2,8,2,5,0,0,178
Holliston High,Gr.10,2,6,5,5,0,0,196
Holliston High,Gr.11,3,6,2,4,0,0,198
Holliston High,Gr.12,1,9,4,2,0,0,161
Holliston High,SP,***,***,***,***,***,***,***
Joseph Metcalf School,K,0,0,14,0,0,0,9
Joseph Metcalf School,PK,8,3,128,6,0,0,56
Lt Elmer J McMahon Elementary,K,0,1,27,1,0,0,15
Lt Elmer J McMahon Elementary,Gr.1,0,2,34,2,0,0,20
Lt Elmer J McMahon Elementary,Gr.2,1,1,28,0,0,0,10
Lt Elmer J McMahon Elementary,Gr.3,0,0,25,0,0,0,24
Lt Elmer J McMahon Elementary,Gr.4,3,1,28,0,0,0,12
Lt Elmer J McMahon Elementary,Gr.5,0,0,35,1,0,0,21
Lt Elmer J McMahon Elementary,Gr.6,0,1,25,1,1,0,11
Lt Elmer J McMahon Elementary,Gr.7,1,1,22,1,0,0,11
Lt Elmer J McMahon Elementary,Gr.8,0,0,23,0,0,0,11
Morgan Full Service Community School,K,1,0,41,0,0,0,1
Morgan Full Service Community School,PK,1,0,19,0,0,0,0
Morgan Full Service Community School,Gr.1,3,0,54,0,0,0,0
Morgan Full Service Community School,Gr.2,2,0,29,1,0,0,2
Morgan Full Service Community School,Gr.3,0,0,44,1,0,0,0
Morgan Full Service Community School,Gr.4,3,0,31,0,0,0,0
Morgan Full Service Community School,Gr.5,2,0,45,0,0,0,1
Morgan Full Service Community School,Gr.6,2,0,40,0,0,0,1
Morgan Full Service Community School,Gr.7,1,0,39,0,0,0,2
Morgan Full Service Community School,Gr.8,1,0,30,1,0,0,1
William R. Peck School,Gr.4,2,0,54,0,0,0,6
William R. Peck School,Gr.5,2,2,65,1,0,0,5
William R. Peck School,Gr.6,0,0,67,0,0,0,4
William R. Peck School,Gr.7,1,1,58,0,0,0,3
William R. Peck School,Gr.8,4,2,85,1,0,0,8
Kelly Elementary,K,1,0,68,0,0,0,1
Kelly Elementary,Gr.1,1,2,92,1,0,0,2
Kelly Elementary,Gr.2,0,0,69,1,0,0,2
Kelly Elementary,Gr.3,1,0,74,0,0,0,3
Kelly Elementary,Gr.4,1,0,47,0,0,0,2
Kelly Elementary,Gr.5,0,0,56,0,0,0,3
Kelly Elementary,Gr.6,0,2,48,0,0,0,2
Kelly Elementary,Gr.7,0,0,47,0,0,0,0
Kelly Elementary,Gr.8,0,2,58,0,0,0,0
E N White Elementary,K,1,0,36,1,0,0,6
E N White Elementary,Gr.1,3,0,40,0,0,0,7
E N White Elementary,Gr.2,0,0,37,0,0,0,5
E N White Elementary,Gr.3,1,0,40,0,0,0,6
E N White Elementary,Gr.4,0,0,39,1,0,0,8
E N White Elementary,Gr.5,2,0,48,1,0,0,10
E N White Elementary,Gr.6,0,0,34,0,0,0,7
E N White Elementary,Gr.7,3,0,31,1,0,0,8
E N White Elementary,Gr.8,3,0,37,0,0,0,8
Lt Clayre Sullivan Elementary,K,3,0,52,0,0,0,12
Lt Clayre Sullivan Elementary,Gr.1,2,0,56,1,0,0,16
Lt Clayre Sullivan Elementary,Gr.2,3,1,40,0,0,0,13
Lt Clayre Sullivan Elementary,Gr.3,6,0,46,1,0,0,11
Lt Clayre Sullivan Elementary,Gr.4,1,0,50,1,0,0,13
Lt Clayre Sullivan Elementary,Gr.5,0,0,56,2,0,0,12
Lt Clayre Sullivan Elementary,Gr.6,2,0,46,1,0,0,6
Lt Clayre Sullivan Elementary,Gr.7,0,0,46,3,0,0,13
Lt Clayre Sullivan Elementary,Gr.8,3,0,36,1,0,0,12
Maurice A Donahue Elementary,K,7,1,59,0,0,0,8
Maurice A Donahue Elementary,Gr.1,4,1,51,1,0,0,12
Maurice A Donahue Elementary,Gr.2,6,1,44,0,0,0,9
Maurice A Donahue Elementary,Gr.3,3,1,47,0,0,0,12
Maurice A Donahue Elementary,Gr.4,3,0,47,0,1,0,8
Maurice A Donahue Elementary,Gr.5,6,0,49,0,0,0,8
Maurice A Donahue Elementary,Gr.6,4,1,59,0,0,0,11
Maurice A Donahue Elementary,Gr.7,4,2,47,0,0,0,7
Maurice A Donahue Elementary,Gr.8,5,0,48,0,0,0,11
H.B. Lawrence School,K,1,0,74,0,0,0,4
H.B. Lawrence School,Gr.1,3,0,58,2,0,0,10
H.B. Lawrence School,Gr.2,1,0,61,0,0,0,7
H.B. Lawrence School,Gr.3,1,1,60,2,0,0,6
Holyoke High,Gr.9,14,6,280,9,0,0,96
Holyoke High,Gr.10,14,4,232,2,0,0,86
Holyoke High,Gr.11,10,2,187,3,0,0,80
Holyoke High,Gr.12,6,3,196,0,0,0,89
Wm J Dean Vocational Technical High,Gr.9,0,1,116,0,0,0,5
Wm J Dean Vocational Technical High,Gr.10,2,0,86,0,0,0,5
Wm J Dean Vocational Technical High,Gr.11,2,0,83,0,0,0,7
Wm J Dean Vocational Technical High,Gr.12,3,0,88,0,0,0,5
Park Street School,PK,0,0,3,7,0,0,80
Memorial,K,0,0,2,2,0,0,62
Memorial,Gr.1,0,0,4,0,0,1,82
Memorial,Gr.2,0,2,6,2,0,0,73
Memorial,Gr.3,2,2,3,0,1,0,77
Memorial,Gr.4,0,7,2,3,0,1,77
Memorial,Gr.5,3,1,5,1,0,0,88
Memorial,Gr.6,0,4,1,1,1,0,84
Hopedale Jr Sr High,Gr.7,1,3,2,0,0,0,84
Hopedale Jr Sr High,Gr.8,0,0,2,2,4,0,87
Hopedale Jr Sr High,Gr.9,0,1,0,0,0,0,89
Hopedale Jr Sr High,Gr.10,2,2,3,0,0,0,83
Hopedale Jr Sr High,Gr.11,0,1,2,0,0,0,79
Hopedale Jr Sr High,Gr.12,2,2,2,0,0,0,80
Hopkinton Pre-School,PK,0,2,0,0,0,0,47
Center,K,2,25,7,7,1,1,173
Center,Gr.1,2,25,10,15,0,0,175
Elmwood,Gr.2,2,30,8,7,0,0,194
Elmwood,Gr.3,2,20,6,10,1,0,185
Hopkins Elementary School,Gr.4,2,31,6,6,0,0,229
Hopkins Elementary School,Gr.5,1,23,4,7,2,0,228
Hopkinton Middle School,Gr.6,3,35,2,2,1,0,264
Hopkinton Middle School,Gr.7,1,18,1,3,1,0,247
Hopkinton Middle School,Gr.8,0,16,8,7,0,0,236
Hopkinton High,Gr.9,3,25,2,2,1,0,233
Hopkinton High,Gr.10,2,23,4,0,1,0,238
Hopkinton High,Gr.11,8,13,6,1,1,0,264
Hopkinton High,Gr.12,1,9,5,2,0,0,276
Hopkinton High,SP,***,***,***,***,***,***,***
Mulready Elementary,K,2,2,5,3,0,0,34
Mulready Elementary,PK,0,0,0,0,0,0,8
Mulready Elementary,Gr.1,0,0,5,3,0,0,49
Mulready Elementary,Gr.2,1,0,7,4,0,0,45
Mulready Elementary,Gr.3,0,1,1,1,0,0,48
Mulready Elementary,Gr.4,1,0,2,1,0,0,57
Forest Avenue Elementary,K,0,0,4,1,0,0,51
Forest Avenue Elementary,Gr.1,0,3,3,2,0,0,48
Forest Avenue Elementary,Gr.2,0,3,5,2,0,0,56
Forest Avenue Elementary,Gr.3,1,0,4,3,0,0,65
Forest Avenue Elementary,Gr.4,1,2,5,2,0,0,53
C A Farley,K,1,4,4,1,0,0,68
C A Farley,PK,0,1,1,1,0,0,9
C A Farley,Gr.1,0,3,6,2,0,0,102
C A Farley,Gr.2,3,3,12,4,0,0,86
C A Farley,Gr.3,1,6,9,0,0,0,87
C A Farley,Gr.4,3,1,3,4,0,0,87
David J. Quinn Middle School,Gr.5,3,0,16,7,0,1,201
David J. Quinn Middle School,Gr.6,4,3,11,2,2,0,190
David J. Quinn Middle School,Gr.7,5,2,15,5,1,0,215
Hudson High,PK,0,3,5,5,0,0,75
