Countryside,Gr.5,3,24,4,2,0,0,48,
Franklin,K,3,12,6,2,1,0,54,
Franklin,Gr.1,2,6,5,4,0,0,46,
Franklin,Gr.2,3,6,6,3,1,0,54,
Franklin,Gr.3,5,4,5,6,0,0,32,
Franklin,Gr.4,1,12,7,1,0,0,44,
Franklin,Gr.5,7,5,6,7,0,0,34,
Lincoln-Eliot,K,4,11,6,3,0,0,39,
Lincoln-Eliot,Gr.1,5,6,10,3,0,0,25,
Lincoln-Eliot,Gr.2,5,8,6,3,0,0,35,
Lincoln-Eliot,Gr.3,5,7,6,3,0,0,38,
Lincoln-Eliot,Gr.4,4,10,4,1,0,0,32,
Lincoln-Eliot,Gr.5,5,9,7,5,0,0,24,
Horace Mann,K,5,14,5,5,0,0,38,
Horace Mann,Gr.1,0,12,9,6,0,0,47,
Horace Mann,Gr.2,4,10,8,3,0,0,55,
Horace Mann,Gr.3,3,13,7,3,0,0,44,
Horace Mann,Gr.4,6,13,7,8,0,0,36,
Horace Mann,Gr.5,4,9,5,1,0,0,47,
Mason-Rice,K,0,7,3,3,0,1,74,
Mason-Rice,Gr.1,2,6,4,7,0,0,63,
Mason-Rice,Gr.2,0,9,3,3,0,0,51,
Mason-Rice,Gr.3,1,8,3,8,0,0,52,
Mason-Rice,Gr.4,1,5,1,6,0,0,65,
Mason-Rice,Gr.5,0,6,2,5,0,0,58,
Peirce,K,1,7,4,2,0,0,32,
Peirce,Gr.1,1,8,1,1,0,0,41,
Peirce,Gr.2,5,12,4,2,0,0,40,
Peirce,Gr.3,6,7,5,3,0,0,36,
Peirce,Gr.4,5,3,1,5,0,0,31,
Peirce,Gr.5,4,6,3,3,0,0,33,
Memorial Spaulding,K,1,15,6,5,0,0,40,
Memorial Spaulding,Gr.1,1,24,3,3,0,0,42,
Memorial Spaulding,Gr.2,2,14,3,2,0,0,47,
Memorial Spaulding,Gr.3,3,20,5,3,0,0,43,
Memorial Spaulding,Gr.4,5,12,3,9,0,0,40,
Memorial Spaulding,Gr.5,6,12,4,5,0,0,51,
Newton Early Childhood Center,PK,7,41,21,14,0,0,110,
Underwood,K,2,8,8,0,0,0,30,
Underwood,Gr.1,2,8,6,3,0,0,34,
Underwood,Gr.2,4,9,3,1,0,0,32,
Underwood,Gr.3,4,12,7,3,0,0,35,
Underwood,Gr.4,0,11,6,6,0,0,42,
Underwood,Gr.5,7,7,5,3,0,0,29,
John Ward,K,2,4,0,2,0,0,35,
John Ward,Gr.1,1,4,4,4,0,0,38,
John Ward,Gr.2,0,10,2,3,0,0,38,
John Ward,Gr.3,1,4,4,3,0,0,33,
John Ward,Gr.4,2,5,2,2,1,0,40,
John Ward,Gr.5,2,6,2,1,1,0,33,
Williams,K,2,14,3,6,0,0,20,
Williams,Gr.1,3,18,6,1,0,0,28,
Williams,Gr.2,1,9,5,0,0,0,29,
Williams,Gr.3,1,17,4,2,0,0,18,
Williams,Gr.4,5,26,5,2,0,0,33,
Williams,Gr.5,0,14,3,0,0,0,28,
Zervas,K,3,6,2,1,0,0,41,
Zervas,Gr.1,1,11,2,3,1,0,40,
Zervas,Gr.2,3,7,2,2,0,1,26,
Zervas,Gr.3,1,9,1,9,1,0,44,
Zervas,Gr.4,0,4,1,4,0,0,33,
Zervas,Gr.5,3,4,1,3,0,0,47,
Bigelow Middle,Gr.6,18,23,12,8,0,0,101,
Bigelow Middle,Gr.7,12,29,14,7,0,0,116,
Bigelow Middle,Gr.8,11,37,11,6,0,1,119,
Charles E Brown Middle,Gr.6,13,55,16,12,1,0,160,
Charles E Brown Middle,Gr.7,13,44,11,10,2,0,165,
Charles E Brown Middle,Gr.8,6,43,16,9,0,0,167,
F A Day Middle,Gr.6,20,50,32,21,0,0,222,
F A Day Middle,Gr.7,10,41,21,14,1,0,199,
F A Day Middle,Gr.8,16,32,24,11,0,1,225,
Oak Hill Middle,Gr.6,20,27,11,13,0,0,142,
Oak Hill Middle,Gr.7,14,39,8,7,0,0,152,
Oak Hill Middle,Gr.8,10,44,13,11,0,0,124,
Newton North High,Gr.9,21,67,48,30,0,0,337,
Newton North High,Gr.10,31,53,41,25,0,0,349,
Newton North High,Gr.11,30,47,30,26,1,0,322,
Newton North High,Gr.12,39,48,32,24,0,0,370,
Newton North High,SP,1,1,0,0,0,0,17,
Newton South High,Gr.9,24,94,32,25,0,0,285,
Newton South High,Gr.10,21,79,31,18,1,0,300,
Newton South High,Gr.11,18,95,23,13,0,3,294,
Newton South High,Gr.12,20,86,20,16,0,0,279,
Newton South High,SP,***,***,***,***,***,***,***,
Freeman-Kennedy School,Gr.3,3,2,5,1,0,0,100,
Freeman-Kennedy School,Gr.4,0,2,2,2,0,0,116,
Freeman-Kennedy School,Gr.5,3,0,0,8,0,0,125,
Freeman-Kennedy School,Gr.6,1,6,4,3,0,0,147,
H Olive Day,K,1,0,4,3,0,0,127,
H Olive Day,PK,0,1,5,1,0,0,49,
H Olive Day,Gr.1,1,0,7,3,0,0,78,
H Olive Day,Gr.2,1,0,2,4,0,0,108,
J S Sullivan,K,3,0,2,0,0,0,33,
J S Sullivan,Gr.1,0,1,0,1,0,1,38,
J S Sullivan,Gr.2,0,0,0,2,0,0,37,
J S Sullivan,Gr.3,2,0,1,2,0,1,34,
J S Sullivan,Gr.4,0,0,0,3,0,0,30,
J S Sullivan,Gr.5,0,0,0,4,0,0,30,
J S Sullivan,Gr.6,2,0,2,1,0,0,27,
J S Sullivan,Gr.7,1,0,3,0,0,0,15,
Greylock,K,0,0,3,3,0,0,33,
Greylock,Gr.1,2,0,4,1,0,0,21,
Greylock,Gr.2,2,1,2,1,0,0,26,
Greylock,Gr.3,0,0,2,0,0,0,26,
Greylock,Gr.4,0,0,0,2,0,0,27,
Greylock,Gr.5,1,1,1,1,0,0,19,
Greylock,Gr.6,0,0,0,1,0,0,18,
Greylock,Gr.7,0,0,0,1,0,0,26,
Brayton,K,1,0,2,5,0,1,48,
Brayton,PK,2,1,9,9,1,0,109,
Brayton,Gr.1,1,0,6,7,0,0,59,
Brayton,Gr.2,1,1,4,6,0,0,51,
Brayton,Gr.3,1,1,3,3,0,0,33,
Brayton,Gr.4,1,0,3,1,0,0,32,
Brayton,Gr.5,2,0,3,5,0,1,39,
Brayton,Gr.6,1,0,1,2,0,0,36,
Brayton,Gr.7,5,0,5,2,0,0,28,
Drury High,Gr.8,3,0,2,10,1,1,80,
Drury High,Gr.9,3,1,4,5,0,1,80,
Drury High,Gr.10,6,0,6,10,1,2,80,
Drury High,Gr.11,4,0,2,6,0,2,87,
Drury High,Gr.12,3,2,2,4,0,1,79,
Drury High,SP,0,0,0,0,0,0,7,
Bridge Street,K,0,1,11,6,0,0,21,
Bridge Street,PK,1,7,14,2,1,0,44,
Bridge Street,Gr.1,1,4,4,3,0,0,29,
Bridge Street,Gr.2,1,4,3,1,1,0,28,
Bridge Street,Gr.3,1,2,9,0,0,0,24,
Bridge Street,Gr.4,2,3,8,0,0,0,33,
Bridge Street,Gr.5,1,1,8,1,0,0,28,
Jackson Street,K,3,3,8,3,1,0,38,
Jackson Street,Gr.1,3,3,14,6,0,0,27,
Jackson Street,Gr.2,2,1,7,4,1,0,28,
Jackson Street,Gr.3,3,1,18,3,1,0,37,
Jackson Street,Gr.4,0,3,9,5,0,0,33,
Jackson Street,Gr.5,3,3,12,2,0,0,34,
Leeds,K,0,1,10,5,0,0,44,
Leeds,Gr.1,1,2,12,7,0,0,34,
Leeds,Gr.2,4,2,10,7,0,0,37,
Leeds,Gr.3,0,0,10,5,0,0,46,
Leeds,Gr.4,1,1,5,4,1,0,48,
Leeds,Gr.5,3,0,6,6,0,0,41,
R. K. Finn Ryan Road,K,0,2,8,4,0,0,27,
R. K. Finn Ryan Road,Gr.1,1,2,7,1,0,0,33,
R. K. Finn Ryan Road,Gr.2,0,0,8,2,0,0,25,
R. K. Finn Ryan Road,Gr.3,0,0,10,1,0,0,32,
R. K. Finn Ryan Road,Gr.4,1,0,6,2,0,0,33,
R. K. Finn Ryan Road,Gr.5,1,1,8,3,0,0,30,
John F Kennedy Middle School,Gr.6,5,5,39,8,2,0,124,
John F Kennedy Middle School,Gr.7,6,14,44,6,0,0,145,
John F Kennedy Middle School,Gr.8,4,12,31,7,0,0,162,
Northampton High,Gr.9,8,10,32,10,0,0,182,
Northampton High,Gr.10,7,6,34,4,1,0,177,
Northampton High,Gr.11,8,11,20,7,0,0,177,
Northampton High,Gr.12,4,11,14,4,0,0,177,
Atkinson,K,3,9,11,3,0,0,47,
Atkinson,PK,4,14,12,3,0,0,77,
Atkinson,Gr.1,4,9,10,4,0,0,49,
Atkinson,Gr.2,8,4,5,1,0,0,38,
Atkinson,Gr.3,6,8,15,0,0,0,36,
Atkinson,Gr.4,7,6,7,0,0,0,46,
Atkinson,Gr.5,7,5,9,4,0,0,48,
Franklin,K,0,14,4,3,1,0,53,
Franklin,Gr.1,1,14,8,0,1,1,46,
Franklin,Gr.2,1,8,5,1,0,0,81,
Franklin,Gr.3,2,8,2,1,0,2,84,
Franklin,Gr.4,2,14,2,0,0,1,80,
Franklin,Gr.5,0,15,7,0,1,0,80,
Kittredge,K,1,6,3,4,0,0,36,
Kittredge,Gr.1,1,3,3,0,0,1,38,
Kittredge,Gr.2,0,3,1,1,0,0,43,
Kittredge,Gr.3,0,2,1,1,0,0,47,
Kittredge,Gr.4,3,5,2,0,0,0,44,
Kittredge,Gr.5,0,6,0,0,0,0,48,
Annie L Sargent School,K,1,2,5,3,0,0,67,
Annie L Sargent School,Gr.1,2,6,2,3,2,0,71,
Annie L Sargent School,Gr.2,3,3,4,1,1,0,76,
Annie L Sargent School,Gr.3,0,2,0,1,1,0,78,
Annie L Sargent School,Gr.4,2,1,2,1,0,0,92,
Annie L Sargent School,Gr.5,0,4,4,2,0,0,109,
Thomson,K,5,2,14,3,0,0,51,
Thomson,Gr.1,1,0,4,2,0,0,37,
Thomson,Gr.2,1,4,5,1,0,0,41,
Thomson,Gr.3,1,4,4,3,0,0,34,
Thomson,Gr.4,2,4,13,0,0,1,36,
Thomson,Gr.5,3,1,6,0,1,0,43,
North Andover Middle,Gr.6,14,30,30,4,0,3,282,
North Andover Middle,Gr.7,9,24,33,5,0,3,346,
North Andover Middle,Gr.8,16,29,26,6,2,1,320,
North Andover High,Gr.9,9,20,24,10,0,3,258,
North Andover High,Gr.10,7,22,20,4,0,2,286,
North Andover High,Gr.11,14,23,19,1,2,0,313,
North Andover High,Gr.12,7,22,23,9,1,1,274,
North Andover High,SP,***,***,***,***,***,***,***,
Allen Avenue,K,1,1,2,1,0,0,22,
Allen Avenue,Gr.1,1,2,2,2,0,0,39,
Allen Avenue,Gr.2,0,2,1,2,0,0,40,
Allen Avenue,Gr.3,1,4,1,3,0,0,38,
Allen Avenue,Gr.4,0,3,2,1,0,0,34,
Amvet Boulevard,K,4,4,2,2,0,0,31,
Amvet Boulevard,Gr.1,2,4,5,4,1,0,59,
Amvet Boulevard,Gr.2,1,3,4,4,0,0,57,
Amvet Boulevard,Gr.3,4,2,5,0,0,0,55,
Amvet Boulevard,Gr.4,2,5,5,5,0,0,44,
Amvet Boulevard,Gr.5,1,6,3,3,0,0,58,
Falls,K,1,1,1,1,0,0,28,
Falls,Gr.1,1,1,3,2,0,0,46,
Falls,Gr.2,1,1,1,0,0,0,31,
Falls,Gr.3,0,1,3,1,0,0,41,
Falls,Gr.4,1,4,2,2,0,0,36,
Falls,Gr.5,0,1,2,2,0,0,46,
Joseph W Martin Jr Elementary,K,1,6,0,1,2,0,67,
Joseph W Martin Jr Elementary,Gr.1,5,7,4,4,0,0,98,
Joseph W Martin Jr Elementary,Gr.2,3,5,1,3,0,0,95,
Joseph W Martin Jr Elementary,Gr.3,0,5,1,3,0,0,91,
Joseph W Martin Jr Elementary,Gr.4,0,7,2,1,0,0,111,
Joseph W Martin Jr Elementary,Gr.5,3,7,2,2,0,0,101,
Roosevelt Avenue,K,1,1,2,1,0,0,42,
Roosevelt Avenue,Gr.1,2,4,1,1,1,0,41,
Roosevelt Avenue,Gr.2,1,4,1,2,0,0,39,
Roosevelt Avenue,Gr.3,0,2,1,0,0,0,39,
Roosevelt Avenue,Gr.4,2,3,2,1,0,0,39,
Roosevelt Avenue,Gr.5,1,2,2,0,0,0,42,
North Attleborough Early Learning Center,PK,3,9,4,11,0,0,99,
Community,K,5,4,5,2,0,0,47,
Community,Gr.1,4,2,0,1,0,0,44,
Community,Gr.2,6,4,3,5,0,0,29,
Community,Gr.3,4,2,4,1,0,0,28,
Community,Gr.4,3,1,5,1,0,0,42,
Community,Gr.5,1,4,4,3,0,0,66,
North Attleborough Middle,Gr.6,9,22,7,12,1,0,341,
North Attleborough Middle,Gr.7,7,18,10,10,0,0,373,
North Attleborough Middle,Gr.8,10,20,12,9,0,0,363,
North Attleboro High,Gr.8,***,***,***,***,***,***,***,
North Attleboro High,Gr.9,5,14,6,2,0,0,255,
North Attleboro High,Gr.10,4,16,5,6,0,0,269,
North Attleboro High,Gr.11,5,19,6,5,0,0,283,
North Attleboro High,Gr.12,3,9,8,2,0,0,266,
North Attleboro High,SP,0,0,1,0,0,0,6,
Lincoln Street,K,1,7,1,0,0,0,32,
Lincoln Street,Gr.1,0,3,0,1,0,0,43,
Lincoln Street,Gr.2,0,5,1,2,0,0,43,
Lincoln Street,Gr.3,0,3,2,1,1,2,43,
Lincoln Street,Gr.4,1,3,0,1,0,0,47,
Lincoln Street,Gr.5,1,4,2,0,1,0,56,
Marguerite E Peaslee,K,1,3,5,2,0,0,25,
Marguerite E Peaslee,Gr.1,0,3,5,2,0,3,28,
Marguerite E Peaslee,Gr.2,0,9,6,4,0,0,30,
Marguerite E Peaslee,Gr.3,1,5,5,2,0,0,44,
Marguerite E Peaslee,Gr.4,0,9,2,1,0,0,35,
Marguerite E Peaslee,Gr.5,0,6,6,4,1,0,33,
Fannie E Proctor,K,0,1,1,1,0,0,18,
Fannie E Proctor,Gr.1,2,7,5,1,0,0,29,
Fannie E Proctor,Gr.2,0,6,4,3,0,0,32,
Fannie E Proctor,Gr.3,0,4,5,3,0,0,40,
Fannie E Proctor,Gr.4,1,3,1,3,0,0,40,
Fannie E Proctor,Gr.5,1,4,2,4,0,0,50,
Marion E Zeh,K,0,4,5,2,0,0,26,
Marion E Zeh,PK,1,7,3,2,0,0,21,
Marion E Zeh,Gr.1,0,4,5,1,0,1,22,
Marion E Zeh,Gr.2,1,2,6,6,0,0,40,
Marion E Zeh,Gr.3,1,8,2,2,0,0,37,
Marion E Zeh,Gr.4,0,7,2,3,0,0,43,
Marion E Zeh,Gr.5,0,10,4,4,0,0,47,
Robert E. Melican Middle School,Gr.6,2,23,6,5,1,2,167,
Robert E. Melican Middle School,Gr.7,0,20,8,9,0,0,179,
Robert E. Melican Middle School,Gr.8,3,14,9,9,0,1,165,
W Edward Balmer,Gr.2,2,2,12,2,0,0,183,
W Edward Balmer,Gr.3,0,2,12,9,0,0,178,
W Edward Balmer,Gr.4,0,4,12,4,0,0,208,
Northbridge Elementary,K,4,1,18,6,0,0,197,
Northbridge Elementary,PK,0,0,6,5,0,0,89,
Northbridge Elementary,Gr.1,1,1,14,11,0,0,144,
Northbridge Middle,Gr.5,0,3,9,7,0,1,180,
Northbridge Middle,Gr.6,0,1,9,8,0,0,176,
Northbridge Middle,Gr.7,2,1,7,5,0,0,176,
Northbridge Middle,Gr.8,0,3,21,3,0,0,190,
Northbridge High,Gr.9,0,4,6,5,0,0,132,
Northbridge High,Gr.10,0,0,11,6,0,0,148,
Northbridge High,Gr.11,2,1,1,4,0,0,168,
Northbridge High,Gr.12,1,1,3,2,1,0,176,
Northbridge High,SP,***,***,***,***,***,***,***,
North Brookfield Elementary,K,0,0,4,3,0,0,45,
North Brookfield Elementary,PK,0,0,1,1,0,0,11,
North Brookfield Elementary,Gr.1,0,0,1,3,0,0,38,
North Brookfield Elementary,Gr.2,0,0,2,2,0,0,42,
North Brookfield Elementary,Gr.3,1,0,3,2,0,0,38,
North Brookfield Elementary,Gr.4,0,0,4,2,0,0,47,
North Brookfield Elementary,Gr.5,0,0,4,4,0,0,33,
North Brookfield Elementary,Gr.6,0,1,2,1,0,0,48,
North Brookfield High,Gr.7,0,0,3,1,0,0,43,
North Brookfield High,Gr.8,0,0,1,3,0,0,35,
North Brookfield High,Gr.9,1,0,1,0,0,0,23,
North Brookfield High,Gr.10,0,0,3,1,0,0,43,
North Brookfield High,Gr.11,0,1,0,0,0,0,33,
North Brookfield High,Gr.12,0,1,0,0,0,0,30,
E Ethel Little School,K,0,5,3,3,0,0,50,
E Ethel Little School,PK,1,0,2,1,0,0,48,
E Ethel Little School,Gr.1,0,1,1,0,0,0,41,
E Ethel Little School,Gr.2,0,2,1,2,0,0,37,
E Ethel Little School,Gr.3,0,0,1,1,0,0,50,
E Ethel Little School,Gr.4,0,3,0,1,0,0,47,
E Ethel Little School,Gr.5,0,3,1,2,0,0,47,
L D Batchelder,K,1,1,2,2,0,0,67,
L D Batchelder,Gr.1,0,3,2,1,0,0,77,
L D Batchelder,Gr.2,0,3,0,3,0,0,66,
L D Batchelder,Gr.3,1,0,2,5,0,0,73,
L D Batchelder,Gr.4,0,2,0,5,0,0,75,
L D Batchelder,Gr.5,0,2,4,2,0,0,82,
J Turner Hood,K,0,3,0,0,0,0,40,
J Turner Hood,PK,0,0,0,0,0,0,6,
J Turner Hood,Gr.1,0,3,2,2,0,0,46,
J Turner Hood,Gr.2,2,4,0,1,0,0,35,
J Turner Hood,Gr.3,0,4,3,0,0,0,59,
J Turner Hood,Gr.4,0,2,2,1,0,0,49,
J Turner Hood,Gr.5,2,3,1,1,0,0,67,
North Reading Middle,Gr.6,1,3,6,2,0,0,210,
North Reading Middle,Gr.7,1,6,5,5,0,0,199,
North Reading Middle,Gr.8,1,12,8,2,0,2,220,
North Reading High,Gr.9,2,3,5,2,0,0,182,
North Reading High,Gr.10,0,4,4,4,0,0,184,
North Reading High,Gr.11,2,5,2,2,0,0,163,
North Reading High,Gr.12,0,2,4,3,0,0,180,
North Reading High,SP,***,***,***,***,***,***,***,
L G Nourse Elementary,K,0,2,1,3,0,0,58,
L G Nourse Elementary,PK,1,2,0,0,0,0,68,
L G Nourse Elementary,Gr.1,1,1,6,4,0,0,61,
L G Nourse Elementary,Gr.2,2,3,4,5,0,0,50,
L G Nourse Elementary,Gr.3,0,1,3,3,0,1,60,
J C Solmonese,K,1,3,2,2,0,0,103,
J C Solmonese,Gr.1,1,2,3,4,0,0,116,
J C Solmonese,Gr.2,1,3,5,4,0,0,94,
J C Solmonese,Gr.3,1,2,2,2,0,0,118,
Henri A. Yelle,Gr.4,3,1,6,5,0,0,177,
Henri A. Yelle,Gr.5,1,4,4,2,0,0,196,
Norton Middle,Gr.6,2,4,6,3,0,1,192,
Norton Middle,Gr.7,5,5,2,4,2,0,194,
Norton Middle,Gr.8,4,3,4,0,0,0,215,
Norton High,Gr.9,2,1,0,2,0,2,194,
Norton High,Gr.10,1,2,1,2,0,0,180,
Norton High,Gr.11,3,5,4,2,0,0,136,
Norton High,Gr.12,2,1,1,2,0,0,172,
Grace Farrar Cole,K,0,0,0,2,1,0,61,
Grace Farrar Cole,PK,0,0,1,0,0,0,21,
Grace Farrar Cole,Gr.1,1,3,1,1,0,0,76,
Grace Farrar Cole,Gr.2,0,4,2,3,0,0,62,
Grace Farrar Cole,Gr.3,1,1,0,2,0,0,69,
Grace Farrar Cole,Gr.4,0,1,2,1,0,0,66,
Grace Farrar Cole,Gr.5,0,2,3,1,0,0,71,
William G Vinal,K,0,2,0,0,0,0,63,
William G Vinal,PK,0,1,0,0,0,0,19,
William G Vinal,Gr.1,0,1,0,1,0,0,73,
William G Vinal,Gr.2,0,1,2,1,0,1,73,
William G Vinal,Gr.3,0,2,0,1,0,0,95,
William G Vinal,Gr.4,2,3,0,0,0,0,100,
William G Vinal,Gr.5,1,2,0,1,0,1,87,
Norwell Middle School,Gr.6,2,5,0,2,0,1,196,
Norwell Middle School,Gr.7,0,4,4,2,1,0,189,
Norwell Middle School,Gr.8,0,2,5,3,0,0,178,
Norwell High,Gr.9,0,5,2,0,0,0,175,
Norwell High,Gr.10,1,3,1,1,0,0,160,
Norwell High,Gr.11,0,4,2,3,0,0,165,
Norwell High,Gr.12,0,2,3,0,0,0,150,
Balch,Gr.1,4,3,18,2,0,0,42,
Balch,Gr.2,3,2,14,2,0,0,29,
Balch,Gr.3,9,2,9,0,0,0,24,
Balch,Gr.4,6,5,9,2,0,0,32,
Balch,Gr.5,7,2,6,4,0,0,39,
Cornelius M Callahan,Gr.1,6,2,3,0,0,0,34,
Cornelius M Callahan,Gr.2,6,4,8,1,0,0,35,
Cornelius M Callahan,Gr.3,4,2,9,2,0,0,41,
Cornelius M Callahan,Gr.4,4,2,3,0,0,0,36,
Cornelius M Callahan,Gr.5,1,1,4,1,0,0,23,
F A Cleveland,Gr.1,8,15,4,0,0,1,52,
F A Cleveland,Gr.2,5,13,7,0,0,0,49,
F A Cleveland,Gr.3,6,10,6,2,0,0,50,
F A Cleveland,Gr.4,3,5,3,0,0,0,50,
F A Cleveland,Gr.5,0,12,4,0,0,0,59,
John P Oldham,Gr.1,3,4,2,0,0,0,26,
John P Oldham,Gr.2,6,4,5,0,0,0,33,
John P Oldham,Gr.3,5,1,4,0,0,0,33,
John P Oldham,Gr.4,5,2,1,1,0,1,36,
John P Oldham,Gr.5,9,3,3,1,0,0,40,
Charles J Prescott,K,***,***,***,***,***,***,***,
Charles J Prescott,Gr.1,3,4,2,1,0,0,35,
Charles J Prescott,Gr.2,5,7,0,1,1,0,45,
Charles J Prescott,Gr.3,3,6,3,2,0,1,32,
Charles J Prescott,Gr.4,3,3,1,2,0,0,32,
Charles J Prescott,Gr.5,3,5,4,0,0,0,29,
George F. Willett,K,17,31,35,5,0,0,191,
George F. Willett,PK,8,11,4,1,0,0,85,
Dr. Philip O. Coakley Middle School,Gr.6,39,12,30,1,0,0,166,
Dr. Philip O. Coakley Middle School,Gr.7,27,8,15,6,1,1,175,
Dr. Philip O. Coakley Middle School,Gr.8,19,9,17,2,1,0,183,
Norwood High,Gr.9,26,14,18,2,0,0,184,
Norwood High,Gr.10,39,17,10,2,0,2,192,
Norwood High,Gr.11,28,12,14,2,0,0,220,
Norwood High,Gr.12,20,5,4,1,0,0,218,
Norwood High,SP,0,0,0,0,0,0,7,
Oak Bluffs Elementary,K,2,1,8,4,0,0,34,
Oak Bluffs Elementary,PK,0,0,0,1,0,0,11,
Oak Bluffs Elementary,Gr.1,2,1,6,5,3,0,39,
Oak Bluffs Elementary,Gr.2,2,1,9,2,0,0,33,
Oak Bluffs Elementary,Gr.3,1,0,8,4,1,0,31,
Oak Bluffs Elementary,Gr.4,4,1,3,1,0,2,19,
Oak Bluffs Elementary,Gr.5,2,1,5,3,1,0,40,
Oak Bluffs Elementary,Gr.6,1,1,3,6,0,0,29,
Oak Bluffs Elementary,Gr.7,0,0,2,1,1,1,23,
Oak Bluffs Elementary,Gr.8,1,1,3,2,1,0,20,
Butterfield,Gr.5,2,2,12,2,0,0,69,
Butterfield,Gr.6,2,1,4,4,0,0,84,
Dexter Park,Gr.3,1,1,3,2,0,0,65,
Dexter Park,Gr.4,1,0,3,3,0,0,88,
Dexter Park,Gr.5,***,***,***,***,***,***,***,
Fisher Hill,K,1,0,5,4,0,0,73,
Fisher Hill,PK,0,1,3,1,0,0,60,
Fisher Hill,Gr.1,0,1,8,8,1,0,78,
Fisher Hill,Gr.2,0,0,7,1,0,0,58,
Orleans Elementary,K,1,3,0,0,0,0,42,
Orleans Elementary,Gr.1,3,1,0,0,0,0,33,
Orleans Elementary,Gr.2,0,1,0,1,0,0,28,
Orleans Elementary,Gr.3,2,1,0,0,0,0,28,
Orleans Elementary,Gr.4,1,0,2,0,0,2,36,
Orleans Elementary,Gr.5,1,2,0,0,0,0,22,
Clara Barton,PK,1,0,2,1,0,0,56,
Clara Barton,Gr.3,0,2,20,1,0,0,125,
Clara Barton,Gr.4,1,1,15,4,0,1,122,
Alfred M Chaffee,K,0,2,10,6,0,0,122,
Alfred M Chaffee,Gr.1,2,1,22,5,0,0,127,
Alfred M Chaffee,Gr.2,4,2,12,7,0,0,130,
Oxford Middle,Gr.5,1,4,7,4,0,0,136,
Oxford Middle,Gr.6,0,1,18,4,0,0,126,
Oxford Middle,Gr.7,4,4,11,8,0,0,137,
Oxford Middle,Gr.8,1,1,18,5,0,0,137,
Oxford High,Gr.9,2,0,6,4,1,0,84,
Oxford High,Gr.10,2,0,12,0,0,0,105,
Oxford High,Gr.11,1,0,7,7,0,0,110,
Oxford High,Gr.12,1,2,5,2,0,0,94,
Oxford High,SP,***,***,***,***,***,***,***,
Old Mill Pond,K,1,1,10,3,1,0,87,
Old Mill Pond,PK,0,0,4,1,0,0,16,
Old Mill Pond,Gr.1,3,2,6,2,1,0,105,
Old Mill Pond,Gr.2,3,3,5,2,1,1,89,
Old Mill Pond,Gr.3,3,1,6,0,0,0,116,
Old Mill Pond,Gr.4,5,1,5,0,0,0,112,
Converse Middle,Gr.5,0,1,3,0,0,0,117,
Converse Middle,Gr.6,4,2,6,0,0,0,107,
Converse Middle,Gr.7,2,4,6,2,0,0,115,
Palmer High,Gr.8,2,1,2,1,1,1,114,
Palmer High,Gr.9,0,1,4,2,1,0,80,
Palmer High,Gr.10,2,4,5,2,0,1,89,
Palmer High,Gr.11,0,2,4,2,1,1,78,
Palmer High,Gr.12,3,1,2,3,0,3,86,
Palmer High,SP,***,***,***,***,***,***,***,
Captain Samuel Brown,K,1,2,7,3,0,0,51,
Captain Samuel Brown,Gr.1,1,1,11,2,0,0,45,
Captain Samuel Brown,Gr.2,1,3,8,2,0,0,58,
Captain Samuel Brown,Gr.3,1,2,11,4,0,0,48,
Captain Samuel Brown,Gr.4,2,2,10,1,0,0,40,
Captain Samuel Brown,Gr.5,0,1,10,2,0,0,60,
John E Burke,K,0,1,2,1,0,0,49,
John E Burke,Gr.1,0,0,0,1,0,0,37,
John E Burke,Gr.2,0,0,0,0,0,0,53,
John E Burke,Gr.3,0,0,2,1,0,0,48,
John E Burke,Gr.4,1,0,3,0,0,0,48,
John E Burke,Gr.5,0,0,2,2,0,0,48,
Thomas Carroll,K,0,0,10,3,0,0,84,
Thomas Carroll,Gr.1,3,1,24,2,0,0,108,
Thomas Carroll,Gr.2,4,0,22,1,0,0,69,
Thomas Carroll,Gr.3,1,1,12,2,0,0,74,
Thomas Carroll,Gr.4,3,0,18,0,0,0,65,
Thomas Carroll,Gr.5,0,0,15,2,0,0,68,
Center,K,4,2,5,1,0,0,52,
Center,Gr.1,8,2,4,3,0,0,66,
Center,Gr.2,4,1,6,2,0,0,55,
Center,Gr.3,5,1,4,1,0,0,46,
Center,Gr.4,4,3,4,3,0,0,54,
Center,Gr.5,1,1,2,1,0,0,45,
John E. McCarthy,K,1,2,3,0,0,0,35,
John E. McCarthy,PK,1,2,5,1,0,0,74,
John E. McCarthy,Gr.1,1,0,0,1,0,0,31,
John E. McCarthy,Gr.2,0,1,1,1,0,0,30,
John E. McCarthy,Gr.3,3,2,5,0,0,0,32,
John E. McCarthy,Gr.4,0,0,3,2,0,0,28,
John E. McCarthy,Gr.5,1,2,2,0,0,0,34,
William A Welch Sr,K,2,1,18,2,0,0,40,
William A Welch Sr,PK,3,0,9,0,0,0,21,
William A Welch Sr,Gr.1,1,0,14,2,0,0,28,
William A Welch Sr,Gr.2,3,1,16,2,0,0,25,
William A Welch Sr,Gr.3,1,1,20,2,0,0,24,
William A Welch Sr,Gr.4,2,1,24,1,0,0,19,
William A Welch Sr,Gr.5,0,1,12,1,0,0,31,
South Memorial,K,1,4,0,2,0,0,60,
South Memorial,PK,1,1,5,2,0,0,69,
